true_class,pred_class,selected_expert,reason,Brute_Known_accept,DoS_Known_accept,Web_Infiltration_Known_accept,Brute_Known_margin,DoS_Known_margin,Web_Infiltration_Known_margin,Brute_Known_stability,DoS_Known_stability,Web_Infiltration_Known_stability
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.333433151245117,2.284132957458496,0.6836180090904236,0.848192036151886,0.9892870187759399
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-0.41790348291397095,-17.333755493164062,4.5462727546691895,0.9765986204147339,0.5893294215202332,0.9456769227981567
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-16.80545425415039,-6.275485515594482,3.1388306617736816,0.8295907974243164,0.9505756497383118,0.8489424586296082
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.5554299354553223,2.4334025382995605,0.6007373929023743,0.9146354794502258,0.9578865766525269
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.212791442871094,-6.615204334259033,2.2986698150634766,0.8205791711807251,0.93047696352005,0.9886418581008911
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.27126932144165,2.1945137977600098,0.9204933047294617,0.9323657751083374,0.9705341458320618
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.212791442871094,-9.305675506591797,2.498528003692627,0.7814224362373352,0.8982383608818054,0.9852482080459595
web-attack-brute-force,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-6.615204334259033,2.172858715057373,0.7787777185440063,0.9465278387069702,0.9762314558029175
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.463258981704712,2.5386416912078857,0.7641453146934509,0.9412749409675598,0.9909785985946655
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.333433151245117,2.8905372619628906,0.6077973246574402,0.8468754887580872,0.9746041297912598
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.333433151245117,2.24351167678833,0.8399659991264343,0.8495085835456848,0.990478515625
web-attack-brute-force,dos-goldeneye,DoS_Known,meta_router,False,True,True,-17.04581069946289,1.8049830198287964,5.06299352645874,0.7237136363983154,0.8333932161331177,0.9677234888076782
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-0.7043192982673645,-17.345104217529297,4.369848728179932,0.9941655993461609,0.5149531364440918,0.9990609288215637
web-attack-brute-force,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-6.455836296081543,2.511591911315918,0.8495887517929077,0.9500905275344849,0.9630449414253235
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.212791442871094,-9.239067077636719,2.230803966522217,0.909347653388977,0.8774418830871582,0.9853151440620422
web-attack-xss,ssh-patator,Brute_Known,meta_router,True,False,True,2.736205816268921,-7.173520088195801,1.1927299499511719,0.9965658187866211,0.7660266160964966,0.8320215940475464
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-15.640111923217773,-6.471408367156982,2.5294017791748047,0.852499783039093,0.8893423080444336,0.6316593289375305
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-2.674600124359131,-17.914220809936523,3.2586214542388916,0.9812541007995605,0.44519081711769104,0.7944287061691284
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.27126932144165,2.0010030269622803,0.8423193097114563,0.9338167905807495,0.9768850207328796
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.256318092346191,2.240230083465576,0.761792004108429,0.9734816551208496,0.9920929074287415
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.212791442871094,-7.153225421905518,2.4010097980499268,0.8240640759468079,0.9470676183700562,0.9940308332443237
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.27126932144165,2.0862629413604736,0.761792004108429,0.9352676272392273,0.9647537469863892
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.27126932144165,2.584343194961548,0.6030907034873962,0.950442910194397,0.9032348394393921
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.333433151245117,2.440232753753662,0.6812646985054016,0.8669496774673462,0.9931713938713074
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.11999225616455,2.414456605911255,0.7594386339187622,0.8327184915542603,0.934212327003479
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-9.27568531036377,2.2635743618011475,0.7807509899139404,0.8301956057548523,0.949334979057312
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.27126932144165,2.429673194885254,0.6030907034873962,0.9489919543266296,0.9360868334770203
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.27568531036377,2.3270163536071777,0.6836180090904236,0.8229681849479675,0.9010335803031921
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.212791442871094,-9.446346282958984,2.5706920623779297,0.7802607417106628,0.8395196795463562,0.914888858795166
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-3.8516523838043213,2.3697869777679443,0.707966685295105,0.9419851303100586,0.9727058410644531
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.261625289916992,2.081998586654663,0.6030906438827515,0.9465058445930481,0.9976685643196106
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.212791442871094,-9.474973678588867,2.616292953491211,0.7802607417106628,0.8076452016830444,0.9443632960319519
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.5115015506744385,3.103914737701416,0.6836179494857788,0.9290751218795776,0.8771711587905884
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-6.442089080810547,2.026808500289917,0.7099399566650391,0.9496763348579407,0.9782253503799438
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.27126932144165,2.29186749458313,0.6007373929023743,0.950442910194397,0.9709092378616333
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.27568531036377,2.1511354446411133,0.6859713792800903,0.8793060183525085,0.9689292907714844
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.5345993041992188,2.7114577293395996,0.7570853233337402,0.9680596590042114,0.9866655468940735
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.27568531036377,2.342972993850708,0.6030907034873962,0.864851176738739,0.9399248361587524
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.261625289916992,2.6803364753723145,0.7594386339187622,0.9134507179260254,0.9724275469779968
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-9.27568531036377,2.41693377494812,0.7040202021598816,0.808513343334198,0.965863823890686
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-16.80545425415039,-6.275485515594482,1.5099518299102783,0.6564561724662781,0.9644044637680054,0.9916177988052368
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.27126932144165,2.31794810295105,0.7594386339187622,0.950442910194397,0.9671066403388977
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.463258981704712,2.435577154159546,0.6812646985054016,0.9271084666252136,0.9954500198364258
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-6.455836296081543,2.3312079906463623,0.707966685295105,0.9488316774368286,0.9793950915336609
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.333433151245117,2.36806583404541,0.7594386339187622,0.8468754887580872,0.9934185147285461
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.261625289916992,2.559964895248413,0.5983840227127075,0.9465058445930481,0.9872120022773743
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-6.27126932144165,2.424912929534912,0.7020469903945923,0.9489919543266296,0.930859386920929
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-6.621606826782227,2.395902633666992,0.6351824402809143,0.9318628311157227,0.9360772967338562
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.147572040557861,2.225285053253174,0.761792004108429,0.936522364616394,0.9877620935440063
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.27568531036377,2.2214620113372803,0.6030907034873962,0.8229681849479675,0.9444991946220398
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.167313098907471,2.0339267253875732,0.6836180090904236,0.9175505638122559,0.9922809600830078
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.27126932144165,2.0749340057373047,0.6812646985054016,0.9323657751083374,0.9794663190841675
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.167313098907471,2.3187217712402344,0.6836180090904236,0.936522364616394,0.9919660687446594
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.27568531036377,2.455726146697998,0.6836180090904236,0.8966337442398071,0.9361501932144165
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.212791442871094,-3.849911689758301,2.9081013202667236,0.8655441403388977,0.964749813079834,0.9944993853569031
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.27126932144165,2.4946417808532715,0.7594386339187622,0.9685199856758118,0.9888989329338074
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-9.27568531036377,2.670487642288208,0.8515620231628418,0.8576236963272095,0.9306367039680481
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.27126932144165,2.3468849658966064,0.8423193097114563,0.9309148788452148,0.9414789080619812
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.167313098907471,2.230130672454834,0.6030907034873962,0.9350460171699524,0.9854563474655151
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.27568531036377,2.4723331928253174,0.761792004108429,0.8720785975456238,0.9520280957221985
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-9.374951362609863,2.528599500656128,0.8476155400276184,0.7998160719871521,0.9130046963691711
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.167313098907471,2.368309497833252,0.761792004108429,0.9205033183097839,0.9103636741638184
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-6.621606826782227,2.3586714267730713,0.7787777185440063,0.9323838353157043,0.9621057510375977
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.256318092346191,2.51371431350708,0.761792004108429,0.9343063235282898,0.9755064249038696
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-3.6681618690490723,2.418001890182495,0.8495887517929077,0.9302207231521606,0.945639431476593
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.333433151245117,2.261944532394409,0.8376126289367676,0.848192036151886,0.9937990307807922
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-10.057490348815918,-0.7120154500007629,3.6973581314086914,0.9940674901008606,0.4058994650840759,0.7399455904960632
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-9.388853073120117,2.236762523651123,0.6371556520462036,0.8546129465103149,0.9388467073440552
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-6.35294246673584,2.387970209121704,0.707966685295105,0.9174858927726746,0.9546656608581543
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-9.474973678588867,2.852689504623413,0.7787777185440063,0.8424335718154907,0.8926167488098145
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.27126932144165,2.419706344604492,0.6812646985054016,0.9323657751083374,0.932752788066864
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-6.21206521987915,2.5935041904449463,0.7787777185440063,0.9190926551818848,0.9481603503227234
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-7.546313762664795,-17.418699264526367,3.64036226272583,0.9994717836380005,0.4485854208469391,0.8606565594673157
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-9.474973678588867,2.439079761505127,0.7807509899139404,0.7970617413520813,0.9184767007827759
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.212791442871094,-4.333946704864502,1.901275873184204,0.7779374122619629,0.9341767430305481,0.9801021814346313
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-6.621606826782227,2.3926849365234375,0.6312359571456909,0.9499900937080383,0.9613712430000305
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-16.79593276977539,-9.447214126586914,2.187713146209717,0.6791021823883057,0.8282883763313293,0.918953537940979
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-16.79593276977539,-4.160979747772217,2.3166418075561523,0.7595744132995605,0.9375078082084656,0.9815123677253723
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-7.546313762664795,-17.312273025512695,3.6278910636901855,0.982733428478241,0.48138704895973206,0.8655716776847839
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-16.80545425415039,-6.273113250732422,2.8334801197052,0.7430235147476196,0.9498260617256165,0.8711742162704468
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-16.80545425415039,-6.273113250732422,2.535504102706909,0.9161581993103027,0.9465999603271484,0.8975926637649536
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-16.79593276977539,-6.624341011047363,2.5519771575927734,0.6056802272796631,0.9476520419120789,0.9407474398612976
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-16.79593276977539,-9.3518648147583,2.792354106903076,0.7642745971679688,0.8969148397445679,0.8851739764213562
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-16.79593276977539,-3.9596974849700928,0.9036508798599243,0.7595744132995605,0.9140569567680359,0.9763833284378052
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-16.80545425415039,-9.241170883178711,3.257524013519287,0.6564561724662781,0.8622444868087769,0.7742985486984253
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-16.80545425415039,-6.273113250732422,3.7054545879364014,0.7457979917526245,0.9329860806465149,0.8934589624404907
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.27126932144165,2.466251850128174,0.5983840227127075,0.932365894317627,0.9149507284164429
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.27126932144165,3.1723155975341797,0.8376126289367676,0.9670690298080444,0.8449535369873047
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-9.474973678588867,2.4395408630371094,0.8495887517929077,0.8530170321464539,0.9494271278381348
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.167313098907471,2.3860716819763184,0.6812646985054016,0.9525414705276489,0.9898090362548828
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.280580043792725,2.373222589492798,0.6030907034873962,0.9326871633529663,0.9274643063545227
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.27126932144165,2.420893907546997,0.7570853233337402,0.9685199856758118,0.9501994252204895
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-6.33339786529541,2.119473934173584,0.8476155400276184,0.9686924815177917,0.9878402948379517
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.27126932144165,2.437014579772949,0.9181399345397949,0.9352676272392273,0.9488331079483032
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.9266364574432373,2.2976651191711426,0.6030907034873962,0.9051427841186523,0.9906986355781555
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-6.621606826782227,2.4294655323028564,0.6351824402809143,0.932904839515686,0.9654868841171265
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-9.27568531036377,2.8280224800109863,0.7787777185440063,0.8330685496330261,0.9026341438293457
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.27126932144165,2.7435827255249023,0.8423193097114563,0.950442910194397,0.9190546870231628
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.256318092346191,2.488222122192383,0.6007373929023743,0.9321404695510864,0.9846769571304321
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-9.374951362609863,2.3641390800476074,0.8495887517929077,0.844499409198761,0.933639407157898
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-6.136883735656738,1.9831286668777466,0.6312359571456909,0.9487115740776062,0.99681556224823
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-6.261625289916992,2.351346254348755,0.7787777185440063,0.9299782514572144,0.9940654635429382
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.9506959915161133,2.171049118041992,0.9181400537490845,0.9035471677780151,0.9889068603515625
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-7.769888401031494,-17.307096481323242,3.9484972953796387,0.9826886057853699,0.4402955174446106,0.6470409631729126
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.212791442871094,-6.614120960235596,2.3891375064849854,0.7364574074745178,0.9493029713630676,0.9646917581558228
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.212791442871094,-4.336118698120117,2.627272844314575,0.8217407464981079,0.924504280090332,0.9819944500923157
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.167313098907471,2.3785548210144043,0.7594386339187622,0.9190269708633423,0.9938785433769226
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.212791442871094,-6.621606826782227,2.499337673187256,0.7364574074745178,0.9660333395004272,0.9363464117050171
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.147572040557861,2.3659958839416504,0.6859713196754456,0.9175505638122559,0.9966487884521484
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-3.9750070571899414,2.9729435443878174,0.7040202021598816,0.9148074984550476,0.9591177105903625
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-9.27568531036377,2.3967325687408447,0.7787777185440063,0.8301956057548523,0.9475710988044739
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.147572040557861,2.2812182903289795,0.761792004108429,0.936522364616394,0.9946948885917664
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.27126932144165,2.342738628387451,0.6007373929023743,0.9489919543266296,0.9514738917350769
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.27126932144165,2.3163397312164307,0.6789113283157349,0.9670690298080444,0.936714768409729
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.9266364574432373,2.864435911178589,0.7594386339187622,0.9331127405166626,0.927629828453064
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.27568531036377,2.252730131149292,0.6789113283157349,0.9067341089248657,0.9563520550727844
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-9.548566818237305,-0.7120154500007629,3.7226743698120117,0.9226417541503906,0.6016352772712708,0.6277168393135071
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-6.621606826782227,2.3274173736572266,0.7787777185440063,0.898213267326355,0.9686651229858398
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.9506959915161133,2.298445701599121,0.761792004108429,0.9399672746658325,0.994667649269104
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.147572040557861,2.2069568634033203,0.6789113283157349,0.9525414705276489,0.9908477067947388
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.261625289916992,2.231675624847412,0.7570853233337402,0.9492543339729309,0.9943258166313171
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-4.1291093826293945,2.4842677116394043,0.7099399566650391,0.9438179135322571,0.9917579889297485
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.307459831237793,2.2005159854888916,0.7641453146934509,0.8949475288391113,0.9764496088027954
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-4.126826286315918,2.153010606765747,0.7787777185440063,0.915420413017273,0.9959929585456848
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.27126932144165,2.180082321166992,0.8423193097114563,0.9309148788452148,0.9695417284965515
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.167313098907471,2.4221253395080566,0.6812646985054016,0.9175505638122559,0.9875296354293823
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.27126932144165,2.3064045906066895,0.7594386339187622,0.9518938064575195,0.9380598068237305
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-9.30331039428711,2.2765023708343506,0.7020469903945923,0.8601148724555969,0.9770343899726868
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.27126932144165,2.653512954711914,0.761792004108429,0.9656181335449219,0.9094666242599487
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.147572040557861,2.7049036026000977,0.7594386339187622,0.9525414705276489,0.9536102414131165
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.212791442871094,-6.621606826782227,2.6834983825683594,0.8643824458122253,0.9323838353157043,0.9205136299133301
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.27126932144165,2.1708335876464844,0.6765580177307129,0.950442910194397,0.986788272857666
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.136883735656738,2.403383493423462,0.761792004108429,0.9195926785469055,0.9921888113021851
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-9.307459831237793,2.107431650161743,0.6789113283157349,0.8193974494934082,0.9934880137443542
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-4.336118698120117,2.167625665664673,0.8476155996322632,0.929395318031311,0.9959136247634888
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-9.436549186706543,2.4707541465759277,0.7059934735298157,0.8596698641777039,0.9221587181091309
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.5554299354553223,2.7637593746185303,0.8399659991264343,0.9289283752441406,0.9569042325019836
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-3.9506959915161133,3.4264156818389893,0.6030907034873962,0.9035471677780151,0.8653407096862793
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-4.336118698120117,3.620856761932373,0.776804506778717,0.9293953776359558,0.9303908348083496
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-17.197946548461914,-6.261625289916992,2.196906328201294,0.761792004108429,0.9520027041435242,0.9967797994613647
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-17.136436462402344,-9.27568531036377,2.125911235809326,0.7040202021598816,0.864851176738739,0.9666112065315247
web-attack-xss,web-attack-brute-force,Web_Infiltration_Known,only_accept,False,False,True,-2.3702309131622314,-8.763566017150879,3.1575889587402344,0.9944736361503601,0.7433145642280579,0.9342687726020813
web-attack-xss,normal,,all_reject,False,False,False,-7.2569756507873535,-6.944217205047607,-1.0975326299667358,0.9117018580436707,0.8757303953170776,0.9822638630867004
web-attack-xss,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-12.272599220275879,-6.074008464813232,1.6134449243545532,0.8783477544784546,0.8925741314888,0.8491984605789185
web-attack-sql-injection,dos-goldeneye,DoS_Known,meta_router,False,True,True,-14.932890892028809,4.110432147979736,1.1799039840698242,0.8263105154037476,0.8519313931465149,0.9096155166625977
web-attack-sql-injection,web-attack-xss,Web_Infiltration_Known,only_accept,False,False,True,-2.317166566848755,-9.033452033996582,0.1270168423652649,0.9998591542243958,0.49537888169288635,0.8573311567306519
web-attack-sql-injection,web-attack-sql-injection,Web_Infiltration_Known,only_accept,False,False,True,-16.17791175842285,-5.703635215759277,4.607819080352783,0.7828959226608276,0.5758376121520996,0.2823615074157715
web-attack-sql-injection,dos-goldeneye,DoS_Known,meta_router,False,True,True,-13.536932945251465,4.1040358543396,4.563321590423584,0.9072216749191284,0.7492812871932983,0.2677297592163086
infiltration,normal,,benign_binary,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
