index,class_id,class,family,split_role,pca1,pca2,tsne1,tsne2
1262292,3,dos-hulk,DoS,Known_Source,9.722724,-1.7556837,85.55134,-24.05174
1262455,3,dos-hulk,DoS,Known_Source,9.926983,-1.5975525,86.17609,-21.42246
1262713,3,dos-hulk,DoS,Known_Source,10.52134,-1.0392544,95.41907,-13.929582
1262799,3,dos-hulk,DoS,Known_Source,7.6398354,-0.13739508,78.9843,13.035151
1263054,3,dos-hulk,DoS,Known_Source,-2.5559611,-0.6529213,-31.049156,-59.51371
1263137,9,normal,Normal,Known_Source,4.340873,1.3461744,24.80585,-4.924696
1263355,3,dos-hulk,DoS,Known_Source,-2.5559611,-0.6529213,-31.049156,-59.51371
1263680,3,dos-hulk,DoS,Known_Source,6.106565,-0.1287304,60.930008,21.171661
1264123,3,dos-hulk,DoS,Known_Source,-2.5559468,-0.65300554,-39.58997,-67.19656
1264126,3,dos-hulk,DoS,Known_Source,-3.175358,-0.86950576,-102.7967,-34.526928
1264208,3,dos-hulk,DoS,Known_Source,-2.4785225,-0.62593246,-25.492123,-69.19732
1264474,3,dos-hulk,DoS,Known_Source,6.5404916,-0.11016438,63.19096,10.680417
1264689,3,dos-hulk,DoS,Known_Source,7.240121,-0.39327714,81.37603,8.733776
1265132,3,dos-hulk,DoS,Known_Source,-2.4785223,-0.6259325,-23.923065,-68.34399
1265199,3,dos-hulk,DoS,Known_Source,-2.4785223,-0.6259325,-23.923065,-68.34399
1265331,3,dos-hulk,DoS,Known_Source,-2.2471366,-0.5450873,6.3970704,-63.563168
1265840,3,dos-hulk,DoS,Known_Source,7.254365,-0.37315187,81.2247,8.706913
1265997,3,dos-hulk,DoS,Known_Source,7.3489,-0.4046155,86.00135,25.377306
1266183,3,dos-hulk,DoS,Known_Source,9.16682,0.9157329,77.84168,22.800035
1266424,3,dos-hulk,DoS,Known_Source,5.9173,-0.28613812,57.411957,20.969252
1266553,3,dos-hulk,DoS,Known_Source,10.796149,-0.69352573,97.26717,-12.038622
1266775,3,dos-hulk,DoS,Known_Source,-2.250454,-0.5461085,1.7010242,-65.62855
1266932,3,dos-hulk,DoS,Known_Source,8.881623,0.81465685,97.82926,12.827672
1266977,3,dos-hulk,DoS,Known_Source,5.7567463,-0.50233847,55.158787,20.711868
1267237,3,dos-hulk,DoS,Known_Source,-1.6503677,-0.32047278,-28.061583,-47.225956
1268048,3,dos-hulk,DoS,Known_Source,-3.1753433,-0.86959,-106.01823,-29.55582
1268218,3,dos-hulk,DoS,Known_Source,-2.555947,-0.6530055,-44.942493,-60.566826
1268485,3,dos-hulk,DoS,Known_Source,8.863225,-0.8400066,103.14863,-2.440302
1268551,3,dos-hulk,DoS,Known_Source,6.321412,-0.015520682,82.449585,34.094135
1268760,3,dos-hulk,DoS,Known_Source,10.162223,-1.0675162,94.538086,-14.97381
1269372,3,dos-hulk,DoS,Known_Source,-2.5559611,-0.6529213,-31.083656,-59.310482
1269807,3,dos-hulk,DoS,Known_Source,10.070849,-1.584605,86.03682,-20.866276
1270026,3,dos-hulk,DoS,Known_Source,10.221448,-0.96190405,94.524254,-15.026946
1270027,3,dos-hulk,DoS,Known_Source,6.6994658,-0.6407812,82.74698,-3.1946244
1270154,3,dos-hulk,DoS,Known_Source,7.0982,-0.3833318,86.793564,26.551086
1270396,3,dos-hulk,DoS,Known_Source,7.2988253,-0.59896004,73.47107,3.8762531
1270515,9,normal,Normal,Known_Source,-2.0195339,-0.8971156,-5.621237,-75.15173
1270827,3,dos-hulk,DoS,Known_Source,-2.555947,-0.6530055,-45.331184,-60.832466
1270829,3,dos-hulk,DoS,Known_Source,-2.5559468,-0.65300554,-39.160324,-67.71188
1271159,3,dos-hulk,DoS,Known_Source,6.28809,-0.04223793,82.62589,34.10272
1271220,3,dos-hulk,DoS,Known_Source,6.168298,-0.29912186,58.523273,21.50205
1271590,3,dos-hulk,DoS,Known_Source,9.325268,-0.5869185,100.94174,-5.543734
1271638,3,dos-hulk,DoS,Known_Source,8.773655,-0.42106336,105.78586,-3.8815966
1271796,3,dos-hulk,DoS,Known_Source,-2.2471478,-0.54509056,6.21873,-63.573017
1271799,3,dos-hulk,DoS,Known_Source,-2.5559468,-0.65300554,-39.167084,-67.06337
1271875,3,dos-hulk,DoS,Known_Source,-2.2471666,-0.5450076,6.0141416,-65.28571
1271889,3,dos-hulk,DoS,Known_Source,-2.7107959,-0.7071516,-47.768936,-69.02027
1272353,3,dos-hulk,DoS,Known_Source,6.712221,-0.54274684,82.83451,-1.6247468
1272499,3,dos-hulk,DoS,Known_Source,9.745338,-1.3605201,88.7829,-20.84778
1272847,3,dos-hulk,DoS,Known_Source,4.706444,-2.8327668,71.81802,50.549267
1272973,3,dos-hulk,DoS,Known_Source,-2.3789763,-0.59112436,-21.749134,-72.21255
1273038,3,dos-hulk,DoS,Known_Source,-3.175357,-0.8695059,-103.094864,-34.37202
1273405,3,dos-hulk,DoS,Known_Source,6.574386,-0.66785294,82.89367,-3.3657289
1273507,3,dos-hulk,DoS,Known_Source,6.6322947,-0.69750094,82.91236,-3.3197112
1273757,3,dos-hulk,DoS,Known_Source,7.2096214,-0.5650317,87.63256,26.808022
1273840,3,dos-hulk,DoS,Known_Source,9.840609,-1.3202863,90.97979,-18.78397
1273954,3,dos-hulk,DoS,Known_Source,10.845914,-1.1102769,95.87224,-13.4031105
1274126,3,dos-hulk,DoS,Known_Source,8.752822,-0.307851,98.8843,13.432976
1274237,3,dos-hulk,DoS,Known_Source,0.797572,2.897365,21.838095,44.51503
1274280,3,dos-hulk,DoS,Known_Source,-2.5559614,-0.6529212,-34.706795,-59.6112
1274742,3,dos-hulk,DoS,Known_Source,6.27831,-0.1643075,61.752262,21.928583
1274757,3,dos-hulk,DoS,Known_Source,6.577453,0.2717291,81.7274,33.710354
1275143,3,dos-hulk,DoS,Known_Source,-2.5559468,-0.65300554,-39.571007,-67.61857
1275292,3,dos-hulk,DoS,Known_Source,-3.175357,-0.8695059,-103.094864,-34.37202
1275500,3,dos-hulk,DoS,Known_Source,8.953434,-0.80033374,102.80973,-2.5786424
1275584,3,dos-hulk,DoS,Known_Source,6.5975075,-0.15115306,63.204994,10.666728
1275791,3,dos-hulk,DoS,Known_Source,6.8278522,0.152096,66.81483,21.448154
1275888,3,dos-hulk,DoS,Known_Source,5.127367,-3.2053914,85.64733,-2.6510363
1275986,3,dos-hulk,DoS,Known_Source,5.290083,-3.2731051,71.844215,50.54286
1276015,3,dos-hulk,DoS,Known_Source,6.041601,-3.1979513,71.68165,50.44575
1276185,3,dos-hulk,DoS,Known_Source,-2.7107959,-0.7071516,-47.768936,-69.02027
1276199,3,dos-hulk,DoS,Known_Source,-2.4785223,-0.6259325,-23.923065,-68.34399
1276371,3,dos-hulk,DoS,Known_Source,-2.5559611,-0.6529213,-31.049156,-59.51371
1276398,3,dos-hulk,DoS,Known_Source,-2.247145,-0.5450013,6.2689114,-65.31025
1276471,3,dos-hulk,DoS,Known_Source,-2.4785223,-0.6259325,-23.923836,-68.34261
1276697,3,dos-hulk,DoS,Known_Source,5.842365,-0.13252757,83.78469,33.960033
1276728,3,dos-hulk,DoS,Known_Source,5.3344088,-3.1908603,71.83351,50.540287
1277407,3,dos-hulk,DoS,Known_Source,-1.6269941,-0.3804653,-33.062477,-43.59872
1277466,3,dos-hulk,DoS,Known_Source,-2.2414978,-0.5153592,4.382139,-61.818436
1277488,3,dos-hulk,DoS,Known_Source,-2.229101,-0.45545253,3.1688268,-57.779087
1277542,3,dos-hulk,DoS,Known_Source,-2.555947,-0.6530055,-45.356743,-60.086037
1277619,3,dos-hulk,DoS,Known_Source,-1.656462,-0.32475656,-28.283548,-47.631668
1277891,3,dos-hulk,DoS,Known_Source,-2.229828,-0.45577097,3.0602367,-57.862835
1278008,3,dos-hulk,DoS,Known_Source,-1.6191878,-0.34560385,-33.252216,-43.27754
1278692,3,dos-hulk,DoS,Known_Source,-2.235871,-0.48563993,3.3986611,-58.6904
1278931,3,dos-hulk,DoS,Known_Source,-1.6197231,-0.3454499,-33.438774,-43.477386
1279005,3,dos-hulk,DoS,Known_Source,-1.6273111,-0.38032866,-33.06331,-43.60115
1279078,3,dos-hulk,DoS,Known_Source,-2.5885923,-0.6365868,-42.96107,-64.63746
1279253,3,dos-hulk,DoS,Known_Source,-2.5437841,-0.59326357,-56.645977,-79.330215
1279319,3,dos-hulk,DoS,Known_Source,-2.2358825,-0.48564377,3.3984642,-58.69095
1279361,3,dos-hulk,DoS,Known_Source,-1.6194587,-0.3455121,-33.439404,-43.47601
1279419,3,dos-hulk,DoS,Known_Source,-2.4724553,-0.59597725,-26.324545,-71.51422
1279470,3,dos-hulk,DoS,Known_Source,-3.1753428,-0.86959004,-104.98243,-28.871206
1279735,3,dos-hulk,DoS,Known_Source,-2.5559611,-0.6529213,-31.049156,-59.51371
1279926,3,dos-hulk,DoS,Known_Source,-1.6194776,-0.3455129,-33.25023,-43.27802
1280105,3,dos-hulk,DoS,Known_Source,-1.6195581,-0.3454908,-33.439423,-43.476067
1280419,3,dos-hulk,DoS,Known_Source,-1.6119548,-0.3107199,-33.597286,-43.253277
1280655,3,dos-hulk,DoS,Known_Source,-2.5188959,-0.6123053,-33.56432,-64.59752
1280828,3,dos-hulk,DoS,Known_Source,-3.175358,-0.86950576,-102.7967,-34.526928
1281053,3,dos-hulk,DoS,Known_Source,-2.243078,-0.5157891,4.103066,-61.842358
1281056,3,dos-hulk,DoS,Known_Source,-1.6193811,-0.3455337,-33.25053,-43.27806
1281064,3,dos-hulk,DoS,Known_Source,-2.2366302,-0.48588127,3.366848,-58.735687
1281554,9,normal,Normal,Known_Source,4.9549403,-1.3601545,29.974607,-9.366174
1282173,3,dos-hulk,DoS,Known_Source,-1.6068933,-0.27640796,-33.67487,-43.085857
1282274,3,dos-hulk,DoS,Known_Source,-1.6238359,-0.33761966,-33.914845,-43.903114
1284104,3,dos-hulk,DoS,Known_Source,-2.2291121,-0.45545587,3.1680162,-57.781113
1284419,9,normal,Normal,Known_Source,1.2848835,-2.1541324,12.643423,-20.996977
1284705,9,normal,Normal,Known_Source,-2.304369,-0.22421663,-25.665464,-25.92041
1287586,3,dos-hulk,DoS,Known_Source,-1.6198114,-0.34543186,-33.438343,-43.4783
1288004,3,dos-hulk,DoS,Known_Source,-1.6195422,-0.34548977,-33.439117,-43.47662
1288221,3,dos-hulk,DoS,Known_Source,-2.5559611,-0.6529213,-31.083656,-59.310482
1289646,3,dos-hulk,DoS,Known_Source,-1.6273117,-0.38032854,-33.063362,-43.601254
1290032,3,dos-hulk,DoS,Known_Source,-3.1631944,-0.8097639,-102.01666,-34.994007
1290080,3,dos-hulk,DoS,Known_Source,-2.230722,-0.45608395,2.8778412,-57.97147
1290133,3,dos-hulk,DoS,Known_Source,-2.230308,-0.45594507,2.967394,-57.922325
1290252,3,dos-hulk,DoS,Known_Source,-2.5559468,-0.65300554,-39.570873,-67.61873
1290332,3,dos-hulk,DoS,Known_Source,-2.2471395,-0.5450882,6.337372,-63.570557
1290647,3,dos-hulk,DoS,Known_Source,-2.1485782,-0.25885734,-5.6477294,-43.746613
1290890,3,dos-hulk,DoS,Known_Source,-2.2246666,-0.42622557,2.5835211,-57.289757
1291132,3,dos-hulk,DoS,Known_Source,-2.6057236,-0.61492205,-42.9718,-64.64718
1291478,3,dos-hulk,DoS,Known_Source,-1.6267788,-0.38057068,-33.062115,-43.59768
1291515,3,dos-hulk,DoS,Known_Source,-2.2471309,-0.5449973,6.3982816,-65.329254
1291769,3,dos-hulk,DoS,Known_Source,-1.6564755,-0.32475013,-28.094381,-47.722095
1292015,3,dos-hulk,DoS,Known_Source,-2.252939,-0.54697216,0.84423244,-65.14514
1292077,3,dos-hulk,DoS,Known_Source,-2.2549257,-0.54775393,0.59567666,-64.99868
1292591,3,dos-hulk,DoS,Known_Source,-2.179518,-0.40717152,-5.198114,-43.77053
1293020,3,dos-hulk,DoS,Known_Source,-2.2246978,-0.42623636,2.5787325,-57.29343
1293457,3,dos-hulk,DoS,Known_Source,-2.7108104,-0.70706725,-47.768883,-69.02021
1293855,3,dos-hulk,DoS,Known_Source,-2.4785225,-0.62593246,-25.49304,-69.19573
1294162,3,dos-hulk,DoS,Known_Source,-1.6195583,-0.34549055,-33.43937,-43.47599
1294294,3,dos-hulk,DoS,Known_Source,-2.4995558,-0.5777091,-33.470673,-64.68387
1294517,3,dos-hulk,DoS,Known_Source,-2.7793941,-0.62007123,-48.49235,-69.32095
1294668,3,dos-hulk,DoS,Known_Source,-1.6274959,-0.3802645,-33.064133,-43.603073
1294705,3,dos-hulk,DoS,Known_Source,-2.2232554,-0.42574924,2.8312075,-57.15015
1294821,3,dos-hulk,DoS,Known_Source,-2.2286758,-0.45534024,3.215407,-57.73875
1294825,3,dos-hulk,DoS,Known_Source,-2.1789389,-0.4069772,-5.207004,-43.770576
1294850,3,dos-hulk,DoS,Known_Source,-1.6383911,-0.40692905,-33.78936,-44.02975
1294982,3,dos-hulk,DoS,Known_Source,-2.5559614,-0.6529212,-34.628017,-59.838158
1295065,3,dos-hulk,DoS,Known_Source,-2.4785366,-0.6258483,-26.718838,-73.46683
1295455,3,dos-hulk,DoS,Known_Source,-2.2359324,-0.48557085,3.3967052,-58.693733
1295473,3,dos-hulk,DoS,Known_Source,-1.6188812,-0.34569678,-33.2524,-43.27705
1295801,3,dos-hulk,DoS,Known_Source,-1.6270694,-0.38043067,-33.062706,-43.599297
1295834,3,dos-hulk,DoS,Known_Source,-2.224655,-0.4262218,2.5857208,-57.288216
1295846,3,dos-hulk,DoS,Known_Source,-1.6194302,-0.34552333,-33.250477,-43.278088
1296352,3,dos-hulk,DoS,Known_Source,-2.2502713,-0.54604524,1.7520152,-65.6519
1296470,3,dos-hulk,DoS,Known_Source,-3.1753433,-0.86959,-106.01823,-29.55582
1296556,3,dos-hulk,DoS,Known_Source,-2.5559614,-0.6529212,-35.019154,-59.588528
1296564,3,dos-hulk,DoS,Known_Source,-2.4785225,-0.62593246,-25.49304,-69.19573
1296678,3,dos-hulk,DoS,Known_Source,-3.1753433,-0.86959,-106.01823,-29.55582
1297080,3,dos-hulk,DoS,Known_Source,-2.7047145,-0.67728066,-47.771416,-69.02078
1297826,3,dos-hulk,DoS,Known_Source,-2.5559468,-0.65300554,-38.95487,-67.448044
1297950,3,dos-hulk,DoS,Known_Source,-2.2471416,-0.54508877,6.3057942,-63.569664
1298107,3,dos-hulk,DoS,Known_Source,-1.6119541,-0.3107201,-33.597248,-43.253246
1298275,3,dos-hulk,DoS,Known_Source,-1.6311531,-0.37226912,-33.83858,-43.97617
1298313,3,dos-hulk,DoS,Known_Source,-2.179911,-0.40729746,-5.1920424,-43.76978
1300049,3,dos-hulk,DoS,Known_Source,-1.6119102,-0.3107349,-33.597267,-43.25326
1300208,3,dos-hulk,DoS,Known_Source,-2.1704543,-0.37121615,-5.3456893,-43.76372
1300266,3,dos-hulk,DoS,Known_Source,-2.51891,-0.6122211,-33.564327,-64.59751
1300293,3,dos-hulk,DoS,Known_Source,-2.5559611,-0.6529213,-31.049156,-59.51371
1300417,3,dos-hulk,DoS,Known_Source,-2.4785223,-0.6259325,-23.92352,-68.343185
1301168,3,dos-hulk,DoS,Known_Source,-1.6267014,-0.38060883,-33.061977,-43.597378
1301908,3,dos-hulk,DoS,Known_Source,-1.2835048,-0.5300424,-27.145695,-46.948162
1301932,3,dos-hulk,DoS,Known_Source,-2.245353,-0.5166677,1.6432207,-64.57219
1302326,3,dos-hulk,DoS,Known_Source,-2.2235205,-0.425829,2.7948248,-57.167767
1302379,3,dos-hulk,DoS,Known_Source,-2.228622,-0.4553355,3.220117,-57.734432
1302591,3,dos-hulk,DoS,Known_Source,-2.222868,-0.4256317,2.875799,-57.126926
1302653,3,dos-hulk,DoS,Known_Source,-2.2228875,-0.4256423,2.8726568,-57.12879
1302736,3,dos-hulk,DoS,Known_Source,-2.221998,-0.42549837,2.9424605,-57.08216
1302743,3,dos-hulk,DoS,Known_Source,-2.2379189,-0.45857608,1.981991,-58.810196
1303199,3,dos-hulk,DoS,Known_Source,-2.228378,-0.4552928,3.244424,-57.714348
1303220,3,dos-hulk,DoS,Known_Source,-2.2220762,-0.4254969,2.9387922,-57.085514
1303308,3,dos-hulk,DoS,Known_Source,-2.2302537,-0.45583797,2.9850593,-57.91321
1303701,3,dos-hulk,DoS,Known_Source,-2.2228491,-0.42563006,2.877278,-57.126118
1303713,3,dos-hulk,DoS,Known_Source,-2.228692,-0.45534706,3.2133138,-57.74059
1303988,3,dos-hulk,DoS,Known_Source,-2.2286587,-0.45542514,3.2158396,-57.739876
1304110,3,dos-hulk,DoS,Known_Source,-2.22873,-0.45536983,3.20697,-57.748043
1304138,3,dos-hulk,DoS,Known_Source,-2.2287626,-0.45545048,3.201716,-57.751072
1304455,3,dos-hulk,DoS,Known_Source,-2.223232,-0.42573568,2.8357067,-57.147972
1304851,3,dos-hulk,DoS,Known_Source,1.1352248,-1.7500185,-20.050621,9.21763
1304993,3,dos-hulk,DoS,Known_Source,-2.4496713,-0.60641557,-66.25892,-44.34347
1305071,3,dos-hulk,DoS,Known_Source,-2.4496486,-0.6064143,-66.258896,-44.343483
1305132,2,dos-goldeneye,DoS,Known_Source,0.6644458,2.470498,31.366428,34.638153
1305133,2,dos-goldeneye,DoS,Known_Source,1.9555615,3.5393007,49.975254,59.390812
1305139,2,dos-goldeneye,DoS,Known_Source,0.76092225,2.4400415,32.298462,34.669422
1305141,2,dos-goldeneye,DoS,Known_Source,2.0659285,3.4335234,49.78266,59.652744
1305144,2,dos-goldeneye,DoS,Known_Source,-0.3906966,1.2433612,39.83965,13.500674
1305189,2,dos-goldeneye,DoS,Known_Source,1.8934057,3.0451264,37.03156,60.521263
1305190,2,dos-goldeneye,DoS,Known_Source,-0.16580407,1.1155525,48.61737,11.710024
1305200,2,dos-goldeneye,DoS,Known_Source,1.6399163,2.78228,28.669401,55.349976
1305208,2,dos-goldeneye,DoS,Known_Source,-0.42597353,0.9022089,23.39498,13.634509
1305214,2,dos-goldeneye,DoS,Known_Source,0.15588349,1.0699466,46.820786,6.0953455
1305230,2,dos-goldeneye,DoS,Known_Source,1.5647622,2.1158419,40.187305,31.978289
1305234,2,dos-goldeneye,DoS,Known_Source,0.49877042,0.9900982,31.358315,13.10025
1305241,2,dos-goldeneye,DoS,Known_Source,2.1960154,2.61171,37.81424,51.708782
1305252,2,dos-goldeneye,DoS,Known_Source,1.7018629,2.1495144,40.128693,32.272022
1305253,2,dos-goldeneye,DoS,Known_Source,2.1061692,2.444263,38.06238,50.79879
1305262,2,dos-goldeneye,DoS,Known_Source,1.7540166,2.137971,40.16371,32.14076
1305267,2,dos-goldeneye,DoS,Known_Source,0.5919343,1.1009699,41.091316,-2.2239149
1305270,2,dos-goldeneye,DoS,Known_Source,1.9795858,2.341707,38.076756,50.366657
1305274,2,dos-goldeneye,DoS,Known_Source,1.7636929,1.9806913,37.470154,23.709787
1305284,2,dos-goldeneye,DoS,Known_Source,3.50983,2.1953263,33.66983,-4.7680593
1305285,2,dos-goldeneye,DoS,Known_Source,0.97812986,-1.412431,46.200466,-31.441677
1305290,2,dos-goldeneye,DoS,Known_Source,1.251803,1.9585807,35.5852,23.96824
1305324,2,dos-goldeneye,DoS,Known_Source,0.6152635,0.9027186,40.35144,-1.6863033
1305512,2,dos-goldeneye,DoS,Known_Source,2.366176,2.5259695,37.88373,51.538815
1305513,2,dos-goldeneye,DoS,Known_Source,2.994531,3.0317638,46.706665,64.70925
1305520,2,dos-goldeneye,DoS,Known_Source,2.3496618,2.5016983,37.888145,51.528793
1305531,2,dos-goldeneye,DoS,Known_Source,3.0241797,2.5047717,44.670254,-8.279814
1305538,2,dos-goldeneye,DoS,Known_Source,0.4909437,0.8341396,49.39677,4.7273827
1305549,2,dos-goldeneye,DoS,Known_Source,1.7593163,1.9745171,37.47021,23.710182
1305550,2,dos-goldeneye,DoS,Known_Source,2.2988515,0.9053696,33.51605,-4.751851
1305557,2,dos-goldeneye,DoS,Known_Source,1.418286,1.941882,35.785625,24.098328
1305593,2,dos-goldeneye,DoS,Known_Source,3.8318498,3.6646314,55.229305,44.45164
1305601,2,dos-goldeneye,DoS,Known_Source,0.6686267,0.9098051,49.149364,4.380493
1305604,2,dos-goldeneye,DoS,Known_Source,2.275515,2.4304059,38.007412,51.064655
1305611,2,dos-goldeneye,DoS,Known_Source,0.5732695,0.82913315,40.351463,-1.6598692
1305620,2,dos-goldeneye,DoS,Known_Source,0.01032399,0.5711992,21.236677,15.253866
1305632,2,dos-goldeneye,DoS,Known_Source,1.1526246,0.48890337,45.703907,-7.7153754
1305639,2,dos-goldeneye,DoS,Known_Source,2.7835135,3.2884161,43.966595,60.317497
1305644,2,dos-goldeneye,DoS,Known_Source,0.32721636,0.93041754,40.677307,-1.3755075
1305667,2,dos-goldeneye,DoS,Known_Source,0.12732594,0.52977705,38.92575,-0.56440943
1305677,2,dos-goldeneye,DoS,Known_Source,1.4495955,1.8533008,22.616602,22.918566
1305680,2,dos-goldeneye,DoS,Known_Source,0.093505606,0.5194349,21.212872,15.280094
1305684,2,dos-goldeneye,DoS,Known_Source,2.1585166,2.3555558,38.054203,50.733643
1305701,2,dos-goldeneye,DoS,Known_Source,2.0856261,1.460537,45.11609,-8.122682
1305704,2,dos-goldeneye,DoS,Known_Source,1.1504828,0.48517165,45.70592,-7.7174344
1305713,2,dos-goldeneye,DoS,Known_Source,1.8118106,2.4528875,37.999577,49.66304
1305724,2,dos-goldeneye,DoS,Known_Source,2.1628668,2.494875,37.92963,51.315098
1305730,2,dos-goldeneye,DoS,Known_Source,1.7484447,2.1460266,40.16733,32.16061
1305731,2,dos-goldeneye,DoS,Known_Source,0.13336064,0.59078074,21.267204,15.318938
1305732,2,dos-goldeneye,DoS,Known_Source,0.5740277,0.8442049,40.35663,-1.6574692
1305735,2,dos-goldeneye,DoS,Known_Source,0.60669297,0.8896972,40.352673,-1.6781238
1305752,2,dos-goldeneye,DoS,Known_Source,2.3387706,2.4874094,37.89081,51.524014
1305757,2,dos-goldeneye,DoS,Known_Source,1.9977189,2.4060133,37.537357,23.652052
1305821,2,dos-goldeneye,DoS,Known_Source,2.9197025,3.1047807,46.79534,64.66594
1305829,2,dos-goldeneye,DoS,Known_Source,3.7834213,3.664822,53.51279,45.430363
1305846,2,dos-goldeneye,DoS,Known_Source,0.6386523,0.8710589,49.21621,4.4706106
1305853,2,dos-goldeneye,DoS,Known_Source,2.4333098,2.5351448,37.84623,51.679173
1305879,2,dos-goldeneye,DoS,Known_Source,1.2655791,2.2034266,33.469467,24.738539
1305891,2,dos-goldeneye,DoS,Known_Source,1.4260882,1.9236299,22.615982,22.93823
1305895,2,dos-goldeneye,DoS,Known_Source,1.6942015,2.1542196,40.133255,32.281166
1305896,2,dos-goldeneye,DoS,Known_Source,0.55134887,0.93697995,49.10448,4.4592843
1305899,2,dos-goldeneye,DoS,Known_Source,3.0354657,3.0541844,43.988728,60.317146
1305908,2,dos-goldeneye,DoS,Known_Source,2.9309452,2.9793522,43.940704,60.287495
1305909,2,dos-goldeneye,DoS,Known_Source,1.6679955,2.1025949,40.143795,32.083355
1305911,2,dos-goldeneye,DoS,Known_Source,0.6378134,0.87029016,49.217934,4.4726477
1305920,2,dos-goldeneye,DoS,Known_Source,0.6068776,0.8266233,49.321613,4.5680914
1305929,2,dos-goldeneye,DoS,Known_Source,0.104449555,0.49659267,38.931168,-0.585155
1305933,2,dos-goldeneye,DoS,Known_Source,1.6719702,2.0310733,36.402996,25.914322
1306006,2,dos-goldeneye,DoS,Known_Source,1.743648,1.9648762,37.47053,23.710867
1306008,2,dos-goldeneye,DoS,Known_Source,1.0988461,0.57014626,45.721363,-7.7016945
1306011,2,dos-goldeneye,DoS,Known_Source,1.0108429,0.67906415,45.776245,-7.804858
1306017,2,dos-goldeneye,DoS,Known_Source,2.7321012,3.2552829,47.183556,64.458565
1306020,2,dos-goldeneye,DoS,Known_Source,2.7017663,3.210145,47.048855,64.49032
1306030,2,dos-goldeneye,DoS,Known_Source,2.056992,2.3905625,38.054367,50.60463
1306037,2,dos-goldeneye,DoS,Known_Source,2.29479,2.469564,41.62188,40.057243
1306043,2,dos-goldeneye,DoS,Known_Source,2.9303207,3.119711,46.82037,64.65649
1306051,2,dos-goldeneye,DoS,Known_Source,3.0267262,3.0928013,46.772366,64.68809
1306067,2,dos-goldeneye,DoS,Known_Source,2.3092012,1.6057191,45.02217,-8.194271
1306068,2,dos-goldeneye,DoS,Known_Source,2.9439144,2.0674374,44.769115,-8.359368
1306070,2,dos-goldeneye,DoS,Known_Source,2.748173,3.0110376,46.579277,64.729805
1306072,2,dos-goldeneye,DoS,Known_Source,1.6522131,2.1531057,40.05891,32.33696
1306073,2,dos-goldeneye,DoS,Known_Source,2.247265,2.6036835,37.933666,51.359024
1306076,2,dos-goldeneye,DoS,Known_Source,2.491862,2.956255,42.13812,40.558994
1306083,2,dos-goldeneye,DoS,Known_Source,0.97305304,1.8696116,33.35741,24.172415
1306097,2,dos-goldeneye,DoS,Known_Source,0.46242115,0.9880443,48.983364,4.4677496
1306099,2,dos-goldeneye,DoS,Known_Source,1.6646293,2.112895,40.14317,32.10662
1306101,2,dos-goldeneye,DoS,Known_Source,1.42812,1.928007,22.6158,22.938345
1306104,2,dos-goldeneye,DoS,Known_Source,3.9417095,3.893045,56.199024,44.347908
1306105,2,dos-goldeneye,DoS,Known_Source,0.521775,0.8975972,49.199417,4.555447
1306109,2,dos-goldeneye,DoS,Known_Source,2.1631942,2.40826,41.66844,39.629192
1306140,2,dos-goldeneye,DoS,Known_Source,2.2367322,1.6595366,45.02542,-8.193718
1306141,2,dos-goldeneye,DoS,Known_Source,3.150954,2.3621986,44.67603,-8.436587
1306158,2,dos-goldeneye,DoS,Known_Source,0.08076999,0.67365986,21.313353,15.32373
1306223,2,dos-goldeneye,DoS,Known_Source,0.93440497,1.8683019,29.583467,24.795483
1306233,2,dos-goldeneye,DoS,Known_Source,0.4055258,0.9101321,49.236073,4.8259654
1306235,2,dos-goldeneye,DoS,Known_Source,1.5769545,2.145383,40.178204,32.057274
1306268,2,dos-goldeneye,DoS,Known_Source,3.7209837,3.6249228,55.165497,44.474995
1306275,2,dos-goldeneye,DoS,Known_Source,2.1661885,1.7196987,44.993557,-8.234372
1306276,2,dos-goldeneye,DoS,Known_Source,1.9065428,1.5576985,45.142902,-8.109135
1306277,2,dos-goldeneye,DoS,Known_Source,2.1299915,1.7277594,45.01238,-8.216238
1306278,2,dos-goldeneye,DoS,Known_Source,1.6677414,2.188375,40.03799,32.473015
1306283,2,dos-goldeneye,DoS,Known_Source,-0.000617595,0.57399404,26.09648,6.3852057
1306286,2,dos-goldeneye,DoS,Known_Source,0.5297063,0.90438116,49.179367,4.5334897
1306292,2,dos-goldeneye,DoS,Known_Source,0.24317467,1.1483527,40.835052,0.15607767
1306299,2,dos-goldeneye,DoS,Known_Source,0.22949803,0.9680438,49.20517,5.420285
1306301,2,dos-goldeneye,DoS,Known_Source,1.7135231,2.5569713,41.58384,39.08518
1306313,2,dos-goldeneye,DoS,Known_Source,1.5646863,2.274805,40.364532,32.55845
1306315,2,dos-goldeneye,DoS,Known_Source,1.6494436,2.4755735,41.741276,38.444996
1306323,2,dos-goldeneye,DoS,Known_Source,1.24369,1.9993752,22.65278,23.014715
1306331,2,dos-goldeneye,DoS,Known_Source,0.36223453,0.9833105,48.981716,4.6565123
1306332,2,dos-goldeneye,DoS,Known_Source,2.2099876,2.688394,37.699562,51.98739
1306333,2,dos-goldeneye,DoS,Known_Source,1.5695474,2.1857817,40.235516,32.067554
1306334,2,dos-goldeneye,DoS,Known_Source,0.00893536,0.79769063,21.365175,15.138155
